Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.005s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.004s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:50,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:00:50,2020-02-27 11:00:51,0.902s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 11:00:51,2020-02-27 11:00:56,5.003s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 11:00:56,2020-02-27 11:00:56,0.619s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 11:00:56,2020-02-27 11:01:04,8.119s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 11:01:04,2020-02-27 11:01:51,47.023s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 11:01:04,2020-02-27 11:01:10,6.013s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 11:01:10,2020-02-27 11:01:15,4.323s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 11:01:15,2020-02-27 11:01:20,5.002s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 11:01:20,2020-02-27 11:01:21,0.805s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 11:01:21,2020-02-27 11:01:22,1.484s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 11:01:22,2020-02-27 11:01:23,0.644s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 11:01:23,2020-02-27 11:01:26,2.789s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 11:01:26,2020-02-27 11:01:36,10.009s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.003s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.003s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:36,0.778s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 11:01:36,2020-02-27 11:01:41,5.003s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 11:01:41,2020-02-27 11:01:42,0.608s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 11:01:42,2020-02-27 11:01:51,9.484s,PASSED
